ID_Filial;Tipo;Servico;ID_Prestador;NF;Observacao;Valor;Solicitação;nr_Pedido;Status_Compra;Data_Solicitacao;Data_Entrega;Natureza da Solicitacao;Usuarios;Status_Solicitacao;
1;;;;361740;FAVOR SEGUIR O LINK ENVIADO POR E-MAIL;98,8;3683;18499;PENDENTE;24/01/2024;02/02/2024;COMPRA;1856;APROVADA
1;;;;361740;LINK DO MATERIAL ENVIADO POR EMAIL;234,9;3684;18499;PENDENTE;24/01/2024;02/02/2024;COMPRA;1856;APROVADA
1;;;;4787;NF 4787 - VENCIMENTO 30/01/2024;815;3686;18426;REALIZADA;24/01/2024;26/01/2024;SERVICO/PRODUTO;1856;APROVADA
30;;;;9;NF 9 - VENCIMENTO 07/02/2024;14000;3692;18441;REALIZADA;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;ESTACIONAMENTO;LA VIA ESTACIONAMENTO;;NF 164111 - VENCIMENTO 30/01/2024;2720;3693;18431;REALIZADA;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
5;;;;;NF  1510 - VENCIMENTO 09/02/2024;3748,6;3697;18439;REALIZADA;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
5;;;;334;NF 334 - VENCIMENTO 09/02/2024;395;3700;18438;REALIZADA;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
11;;;;58171;SEGUIR O LINK DO MODELO ABAIXO;76,9;3701;18468;PENDENTE;26/01/2024;31/01/2024;COMPRA;1856;APROVADA
10;CORRETIVO;ELETRICA;JONAS FELIPE SOUZA SILVA;;NF 106 - VENCIMENTO 05/02/2024;1922,9;3702;18440;REALIZADA;26/01/2024;29/01/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;812;FAVOR SEGUIR OS LINKS ENVIADOS POR E-MAIL;2211,36;3711;18475;PENDENTE;29/01/2024;07/02/2024;COMPRA;1856;APROVADA
1;AQUISI��O ;CURSO;SENAI;;NF 243098 - VENCIMENTO 05/03/2024;1860;3729;18478;REALIZADA;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
13;PREVENTIVO;LIMPEZA VITRINE ;DIEGO ALEXANDRE ALVES MARTINS;;NF 143 - PAGAMENTO 09/02/2024;250;3730;18476;REALIZADA;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
13;PREVENTIVO;LIMPEZA VITRINE ;DIEGO ALEXANDRE ALVES MARTINS;;NF 142 - VENCIMENTO 09/02/2024;210;3731;18477;REALIZADA;31/01/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
8;CORRETIVO;MARCENARIA;ABBA REFORMAS E PLANEJADOS ;;NF 5;4190;3735;18474;REALIZADA;31/01/2024;31/01/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;AR CONDICIONADO;BIANCA CAROLINE LINO TAVARES ;;NF 2024/2 - VENCIMENTO 09/02/2024;600;3739;18482;REALIZADA;01/02/2024;01/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;INDUSTRIAL;LUIS ALBINO SARAIVA ME ;;NF 282 - PRAZO PARA PAGAMENTO 20 DIA CORRIDOS;950;3740;18515;REALIZADA;01/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;1062981;SEGUIR O MODELO ENVIADO POR E-MAIL;526,86;3744;18749;PENDENTE;01/02/2024;21/02/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF  477 - VENCIMENTO 10/02/2024;250;3746;18529;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
29;PREVENTIVO;ELEVADORES;IN PLACE ELEVADORES;;NF 476 - VENCIMENTO 10/02/2024;250;3747;18530;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;ZELADORIA;JOSE MANOEL GARCIA ;;NF 8 - VENCIMENTO 01/03/2024;875;3748;18531;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
23;PREVENTIVO;LIMPEZA VITRINE ;ANDERSON RICARDO DE ARRUDA;;NF 96 - VENCIMENTO 10/02/2024;300;3749;18532;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;462;NF 462 - VENCIMENTO 11/02/2024;1199;3750;18533;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;PREVENTIVO;AR CONDICIONADO; ,;;NF 1077 - VENCIMENTO 23/02/2024;467,86;3751;18534;REALIZADA;02/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
607;;;;13129433;MODELO ENVIADO POR E-MAIL;89,9;3753;18590;PENDENTE;02/02/2024;07/02/2024;COMPRA;1856;APROVADA
30;;;;4925;NF 4925 - PAGAMENTO PARA 09/02/2024;100;3754;18535;REALIZADA;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;4854;NF 4854 -  PAGAMENTO PARA 09/02/2024;200;3755;18536;REALIZADA;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;PREVENTIVO;LIMPEZA;BEST SHINE SERVI�OS LTDA;;NF 5733 - VENCIMENTO 12/02/2024;3705;3758;18537;REALIZADA;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;;;;1304;NF 1304 - VENCIMENTO PARA 16/02/2024;1260;3759;18540;REALIZADA;05/02/2024;05/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;49743;NF 49743 - VENCIMENTO 01/03/2024;3601;3761;18546;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;MONITORAMENTO;EMIVE PATRULHA 24 HORAS LTDA;;NF 2024/45903;266,48;3763;18560;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;PREVENTIVO;MONITORAMENTO;ROMMA SISTEMAS;;NF 3406 - VENCIMENTO 10/02/2024;334;3766;18548;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;; NF 9 - PAGAMENTO PARA 12/02/2024;100;3767;18575;REALIZADA;05/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;6718007;LINK ENVIADO POR E-MAIL;351,6;3771;18553;PENDENTE;05/02/2024;13/02/2024;COMPRA;1856;APROVADA
11;CORRETIVO;CIVIL;AGNALDO PAULA CAMPOS;;NF 1953 - VENCIMENTO 15/02/2024;4300;3772;18562;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
5;PREVENTIVO;LIMPEZA VITRINE ;DOUGLAS A DA SILVA;;NF 3571 - VENCIMENTO 12/02/2024;100;3773;18563;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;6025;NF 6025 - VENCIMENTO 16/02/2024;1449,74;3774;18547;REALIZADA;05/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;39293;;11381,37;3775;18624;PENDENTE;05/02/2024;09/02/2024;COMPRA;1851;APROVADA
1;;;;494477;;4236,07;3777;18644;PENDENTE;06/02/2024;16/02/2024;COMPRA;1851;APROVADA
1;;;;49761;NF 49761 VENCIMENTO 04/03/2024;245;3778;18571;REALIZADA;06/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
13;CORRETIVO;ELETRICA;CARLOS ANDRE FERREIRA DA SILVA;;NF 8 - PAGAMENTO PARA O DIA 14/02/2024;400;3780;18566;REALIZADA;06/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;285400;;4561,85;3782;18585;PENDENTE;06/02/2024;23/02/2024;COMPRA;1851;APROVADA
1;;;;287339;;14251,03;3783;18630;PENDENTE;06/02/2024;16/02/2024;COMPRA;1851;APROVADA
605;;;;13884;NF 13884 - VENCIMENTO 02/03/2024;362;3784;18567;REALIZADA;06/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;346041;;1151,4;3785;18718;PENDENTE;06/02/2024;19/02/2024;COMPRA;1851;APROVADA
841;;;;13885;NF 13885 - VENCIMENTO 02/03/2024;516;3786;18568;REALIZADA;06/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
607;;;;13887;NF 13887 - VENCIMENTO 02/03/2024;389;3787;18569;REALIZADA;06/02/2024;06/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;;;;13889;NF 13889 - VENCIMENTO 02/03/2024;289;3788;18570;REALIZADA;06/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
14;;;;13891;NF 13891 - VENCIMENTO 02/03/2024;228;3789;18572;REALIZADA;06/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
28;;;;13890;SOLICITACAO REFERENTE AS NFS 13890 E 13895 - VENCIMETO 02/03/2024;772;3790;18573;REALIZADA;06/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;6728290;LINK DO MATERIAL ENVIADO POR E-MAIL;68,29;3792;18613;PENDENTE;06/02/2024;19/02/2024;COMPRA;1856;APROVADA
821;;;;;NF 3761 - VENCIMENTO 20/02/2024;5900;3793;18600;REALIZADA;06/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;COLETA DE LIXO;COLETA DE ENTULHO MIMO ;;NF 11478/A1 - PAGAMENTO PARA 15/02/204;1200;3794;18574;REALIZADA;06/02/2024;07/02/2024;SERVICO/PRODUTO;1856;APROVADA
402;PREVENTIVO;SISTEMA ;TRILOGO TECNOLOGIA ;;NF 26090 - VENCIMENTO 15/02/2024;369,61;3796;18601;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;SISTEMA ;TRILOGO TECNOLOGIA ;;NF 26089 - VENCIMENTO 15/02/2024;3194,32;3797;18603;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
801;PREVENTIVO;SISTEMA ;TRILOGO TECNOLOGIA ;;NF 26088 - O PRESTADOR INFORMOU QUE O BOLETO CONSTA COMO PAGO;197,96;3799;18605;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;1297;NF 1297 - VENCIMENTO 07/03/2024;3752;3800;18606;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;ATENDIDA
13;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 8 - VENCIMENTO 20/2/2024;1150;3801;18607;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 7 - VENCIMENTO 20/02/2024;300;3807;18609;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;;;;11;NF 11 - VENCIMENTO 20/02/2024;490;3808;18610;REALIZADA;07/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;CORRETIVO;MARCENARIA;JOAO CARLOS GUIMARAES;;NF 10 - PAGAENTO SERA REALIZADO EM 2X;2500;3809;18614;REALIZADA;07/02/2024;09/02/2024;SERVICO/PRODUTO;1856;APROVADA
8;;;;7;NF 7 - PAGAMENTO PARA 14/02/2024;80;3811;18596;REALIZADA;08/02/2024;08/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;271392;LINK DOS MATERIAIS ENVIADOS POR EMAIL;623;3813;18654;PENDENTE;08/02/2024;19/02/2024;COMPRA;1856;APROVADA
1;;;;4819;LINK DO MATERIAL ENVIADO POR E-MAIL;174;3814;18750;PENDENTE;08/02/2024;21/02/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;INDUSTRIAL;SSJ SOLUCOES EM SERVI�OS EMPRESARIAIS LTDA ;;NF 818 - VENCIMENTO 20/02/2024;703,5;3816;18615;REALIZADA;08/02/2024;09/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;OBRA;CIVIL;CVP-CONSTRUTORA LTDA ;;NF 2024/4 - PAGAMENTO PARA 19/02/2024;18313,76;3817;18616;REALIZADA;08/02/2024;09/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;CORRETIVO;COMBATE DE INC�NDIO;TERA MASTER COMERCIO E SERVI�OS;;NF 2571 - VENCIMENTO 29/02/024;3528;3819;18617;REALIZADA;08/02/2024;09/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;;;;;LINK DO MATERIAL ENVIADO POR EMAIL;68,5;3820;18720;PENDENTE;08/02/2024;04/03/2024;COMPRA;1856;APROVADA
18;;;;3619;NF 3619 - PAGEMNTO SERA EM 2X;1825;3821;18640;REALIZADA;08/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
402;PREVENTIVO;ELEVADORES;SEGG ELEVADORES ;;NF 15395 - VENCIMENTO 05/03/2024;602,97;3822;18639;REALIZADA;09/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;PREVENTIVO;SISTEMA;TRILOGO TECNOLOGIA ;;NF 26563 - VENCIMENTO 15/02/2024;965,93;3824;18641;REALIZADA;09/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;PREVENTIVO;ZELADORIA;FLAVIO BARBOSA PASCOAL;;NF 115 - VENCIMENTO 28/02/2024;1050;3831;18642;REALIZADA;09/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
821;OBRA;MATERIAIS;OBRA FACIL COM MAT CONTRUCAO LTDA;;NF 4 - PROGRAMAR PAGAMENTO PARA 16/02/2024;3500;3832;18646;REALIZADA;09/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
11;CORRETIVO;ELETRICA;AGNALDO PAULA CAMPOS;;NF 1963 - PAGAMENTO PARA 16/02/2024;480;3833;18643;REALIZADA;09/02/2024;14/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;;;;283652;FAVOR SEGUIR O LINK DO MATERIAL ENVIADO POR EMAIL;514,9;3834;18677;PENDENTE;09/02/2024;16/02/2024;COMPRA;1856;APROVADA
1;;;;110348;FAVOR SEGUIR O LINK DO MATERIAL SOLICITADO;169;3835;18678;PENDENTE;09/02/2024;17/02/2024;COMPRA;1856;APROVADA
1;;;;;NF 73 - PAGAMENTO PARA 16/02/2024;1600;3836;18818;REALIZADA;09/02/2024;27/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;CORRETIVO;LIMPEZA;HIPERCLEAN REFORMAS ;;NF 2024/19 - VENCIMENTO 16/02/2024;1200;3837;18667;REALIZADA;09/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;;;;374;NF 374 - 29/02/2023;33,2;3839;18661;REALIZADA;14/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;CORRETIVO;ELETRICA;MONTE BERICO REFRIGERACAO LTDA;;NF 1079 - VENCIMENTO 29/02/2024;250;3840;18662;REALIZADA;14/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;;;;375;NF 375 - VENCIMENTO 29/02/2024;1060,45;3841;18660;REALIZADA;14/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 677 - VENCIMENTO 15/02/2024;4442;3844;18670;REALIZADA;14/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 676 - VENCIMENTO 15/02/2024;4400;3858;18671;REALIZADA;15/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 678 - VENCIMENTO 15/02/2024;220;3859;18672;REALIZADA;15/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 680 - VENCIMENTO 15/02/2024;165;3860;18673;REALIZADA;15/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
402;PREVENTIVO;MONITORAMENTO;ALCOMSP MONITORAMENTO ;;NF 681 - VENCIMENTO 15/02/2024;175;3861;18674;REALIZADA;15/02/2024;15/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;CORRETIVO;MONITORAMENTO;HR MANUTENCAO E INSTALACAO EIRELI ;;NF 312  - VENCIMENTO 21/02/2024;400;3862;18685;REALIZADA;15/02/2024;16/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;1467;NF 1467 - MATERIAL JA FOI PAGO PELO LUIZ (MOTORISTA);556,2;3874;18715;REALIZADA;15/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;476365;SEGUI OS LINNKS DOS METERIAIS ENVIADOS POR E-MAIL;7020,15;3875;18819;PENDENTE;15/02/2024;27/02/2024;COMPRA;1856;APROVADA
5;LOCACAO;AR CONDICIONADO;B.C.M. MIRANDA ME;;VENCIMENTO 06/03/2024;2492,4;3878;18711;REALIZADA;16/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
23;;;;11001;LINK DO MATERIAL ENVIADO POR EMAIL;35,22;3881;18760;PENDENTE;16/02/2024;21/02/2024;COMPRA;1856;APROVADA
8;;;;736;NF 736 - VENCIMENTO 19/02/2024;5856;3882;18697;REALIZADA;16/02/2024;16/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;48751;INFORMACOES REFERENTE A ESSA COPRA FORAM ENVIADAS POR EMAIL;3364,75;3883;18698;PENDENTE;16/02/2024;16/02/2024;COMPRA;1856;APROVADA
1;;;;82509;;1314,6;3887;18713;PENDENTE;16/02/2024;26/02/2024;COMPRA;1856;APROVADA
841;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 9 - VENCIMENTO 29/02/2024;1800;3888;18708;REALIZADA;16/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;CORRETIVO;CIVIL;BRENO AUGUSTO SILVA CALDEIRA;;NF 17 - PAGAMENTO PARA 23/02/2024;3800;3889;18714;REALIZADA;16/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
23;;;;381239;LINK DO MATERIAL ENVIADO POR E-MAIL;599;3890;18759;PENDENTE;16/02/2024;29/02/2024;COMPRA;1856;APROVADA
23;;;;;SEGUIR LINK ENVIADO POR EMAIL;133,56;3891;;PENDENTE;16/02/2024;;COMPRA;1856;APROVADA
30;;;;13;NF 13 - VENCIMENTO 29/02/2024;1300;3894;18709;REALIZADA;16/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;12;NF 12 - VENCIMENTO 29/02/2024;3800;3895;18710;REALIZADA;19/02/2024;19/02/2024;SERVICO/PRODUTO;1856;ATENDIDA
24;PREVENTIVO;LIMPEZA VITRINE ;LURHAN DE ALMEIDA SALOMAO;;NF 2024/79 - PAGAMENTO PARA 01/03/2024;489,95;3896;18763;REALIZADA;19/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;LIMPEZA VITRINE ;LURHAN DE ALMEIDA SALOMAO;;NF 2024/80 - PAGAMENTO PARA 01/03/2024;636,93;3897;18764;REALIZADA;19/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;;;;2722;NF 2722 - VENCIMENTO 01/03/2024;233;3903;18752;REALIZADA;19/02/2024;21/02/2024;SERVICO/PRODUTO;1856;APROVADA
18;;;;57394;SEGUIR O MODELO ENVIADO POR EMAIL;365,5;3907;18787;PENDENTE;19/02/2024;29/02/2024;COMPRA;1856;APROVADA
1;CORRETIVO;COMBATE DE INC�NDIO;TERAFIRE COMERCIO E SERVI�OS DE SEGURANCA LTDA;;NF 451 - VENCIMENTO 20/02/2024;2500;3910;18722;REALIZADA;19/02/2024;19/02/2024;SERVICO/PRODUTO;1856;APROVADA
821;;;;162520;ORCAMENTO 24021907956/1;2665;3913;18733;REALIZADA;20/02/2024;20/02/2024;SERVICO/PRODUTO;1856;APROVADA
10;PREVENTIVO;MARCENARIA;JONAS FELIPE SOUZA SILVA;;NF 116 - VENCIMENTO 29/02/2024;1630;3914;18765;REALIZADA;20/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
23;CORRETIVO;PELICULA ;FABIO CLEMENTE COSTA;;NF 35 - VENCIMENTO 26/02/2024;1500;3916;18747;REALIZADA;20/02/2024;21/02/2024;SERVICO/PRODUTO;1856;APROVADA
24;CORRETIVO;HIDR�ULICA;CVP-CONSTRUTORA LTDA ;;NF 2024/6 - VENICMENTO 26/02/2024;960,37;3917;18767;REALIZADA;20/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;CORRETIVO;MARCENARIA;MAD ART EM MOVEIS LTDA;;NF 10 - VENCIMENTO 04/03/2024;1380;3918;18743;REALIZADA;20/02/2024;21/02/2024;SERVICO/PRODUTO;1856;APROVADA
8;CORRETIVO;VIDRACARIA ;ABBA REFORMAS E PLANEJADOS ;;NF 8 - PAGAMENTO PARA O DIA 27/02/2024;950;3922;18769;REALIZADA;20/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;175;NF 175  - VENCIMENTO 23/02/2024;5964,62;3923;18771;REALIZADA;21/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;MAQUINARIOS ALFAIATARIA;COMPETEC COMPRESSORES E SERVI�OS ;;NF 137 - VENCIMENTO 23/02/2024;1113,2;3924;18772;REALIZADA;21/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
25;PREVENTIVO;JARDINAGEM;CASA DO JARDIM E JARDINAGEM LTDA;;NF 2024/24 - VENCIMENTO 01/03/2024;1290;3925;18773;REALIZADA;21/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;AQUISI��O ;GRAFICA;BR COPIAS;;;60;3927;19003;PENDENTE;21/02/2024;06/03/2024;COMPRA;1856;APROVADA
1;PREVENTIVO;TELEFONIA;TATITELE TELECOMUNICA��ES;;NF 8091 - VENCIMENTO 11/03/2024;998,16;3929;18775;REALIZADA;21/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;58258;NF 58258 - VENCIMENTO 19/03/2024;2678;3930;18776;REALIZADA;21/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;;NF 1 - PAGAMENTO SERA EM 2X;4185;3935;18779;REALIZADA;22/02/2024;22/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;;;;28542;SEGUIR EXTAMENTE O LINK ENVIADO POR E-MAIL;620;3937;18800;PENDENTE;22/02/2024;01/03/2024;COMPRA;1856;APROVADA
605;;;;34230821;LINK DO NOSSO PADRAO DE FERRO ENVIADO POR EMAIL;99,9;3939;18953;PENDENTE;22/02/2024;04/03/2024;COMPRA;1856;APROVADA
1;;;;81;NF 81 - VENCIMENTO 01/03/2024;3300;3944;18801;REALIZADA;22/02/2024;26/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;;;;364490;LINK E INFORMACOES DA COMPRA ENVIADAS POR EMIAL;10404;3950;18914;PENDENTE;23/02/2024;15/03/2024;COMPRA;1856;ATENDIDA
25;;;;245;NF 245 - PAGAMENTO EM 2X;1980;3953;18805;REALIZADA;23/02/2024;26/02/2024;SERVICO/PRODUTO;1856;APROVADA
8;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 26 - VENCIMENTO 29/02/2024;210;3954;18809;REALIZADA;23/02/2024;26/02/2024;SERVICO/PRODUTO;1856;APROVADA
9;CORRETIVO;ELETRICA;MARCO AURELIO DA SILVA;;NF 27 - VENCIMENTO 29/02/2024;190;3956;18810;REALIZADA;23/02/2024;26/02/2024;SERVICO/PRODUTO;1856;APROVADA
402;;;;;;912;3968;18815;REALIZADA;26/02/2024;26/02/2024;SERVICO/PRODUTO;1853;APROVADA
402;;;;172;NF 172;421,54;3970;18816;REALIZADA;26/02/2024;26/02/2024;SERVICO/PRODUTO;1853;APROVADA
605;PREVENTIVO;LIMPEZA VITRINE ;LIMP QUALITY;;NF 28408, - VENCIMENTO 05/03/2024;105,69;3973;18877;REALIZADA;27/02/2024;29/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;PREVENTIVO;LIMPEZA VITRINE ;LIMP QUALITY;;NF 28409 - VENICMENTO 04/03/2024;158,53;3974;18844;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
607;PREVENTIVO;LIMPEZA VITRINE ;LIMP QUALITY;;NF 28452 - VENCIMENTO 05/03/2024;105,32;3975;18878;REALIZADA;27/02/2024;29/02/2024;SERVICO/PRODUTO;1856;APROVADA
30;PREVENTIVO;LIMPEZA VITRINE ;LIMP QUALITY;;NF 28470 - VENCIMENTO 04/03/2024;666,42;3976;18879;REALIZADA;27/02/2024;29/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2564 - VENCIMENTO 01/03/2024;3000;3977;18826;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
402;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2565 - VENCIMENTO 01/03/2024;2000;3978;18828;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
1;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2566 - VENCIMENTO 01/03/2024;800;3979;18827;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2567- VENCIMENTO 01/03/2024;900;3980;18829;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
607;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2568 - VENICMENTO 01/03/2024;180;3981;18830;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
841;PREVENTIVO;LIMPEZA ;BEST SHINE SERVI�OS LTDA;;NF 5740 - PAGAMENTO PARA  01/03/2024;3705;3982;18855;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
2;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2569 - VENCIMENTO 01/03/2024;250;3983;18831;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
14;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2570 - VENCIMENTO 01/03/2024;270;3984;18832;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
605;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2571 - VENICMENTO 01/03/2024;180;3985;18833;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
30;PREVENTIVO;AR CONDICIONADO;BRASCON REFRIGERA��O E AR CONDICIONADO ;;NF 2572 - VENCIMENTO 01/03/2024;1100;3986;18835;REALIZADA;27/02/2024;28/02/2024;SERVICO/PRODUTO;1856;APROVADA
